Species_name,Domain,Genome_size,Num_exons,Exon_to_genome_ratio
Candidatus_nitrososphaera,bacteria,2894121,1209120,2.39357689624557
Candidatus_nitrosotalea,bacteria,1791979,712228,2.51601992434067
Candidatus_nitrosotenuis,bacteria,1636125,396475,4.12667885743111
Candidatus_nitrospira,bacteria,3944866,985095,4.00455523056329
Candidatus_nitrotoga,bacteria,2830056,295160,9.58820809052717
Candidatus_odinarchaeum,bacteria,1460710,583046,2.50530832901692
Candidatus_omnitrophica,bacteria,1895315,101372,18.6966074533434
Candidatus_omnitrophus,bacteria,3145901,99984,31.4640442470795
Candidatus_ornithobacterium,bacteria,1924273,421070,4.5699598641556
Candidatus_ozemobacter,bacteria,5683244,380107,14.9516951805676
Candidatus_pacearchaeota,bacteria,729315,63739,11.4422026632918
Candidatus_pandoraea,bacteria,1157259,389196,2.97346067277156
Candidatus_paraburkholderia,bacteria,4038018,139310,28.9859162680742
Candidatus_parvarchaeota,bacteria,337918,11670,28.9561268209083
Candidatus_parvibacillus,bacteria,3578419,246538,14.5146752224809
Candidatus_pelagibacter,bacteria,1349535,573224,2.35428798856792
Candidatus_peregrinibacteria,bacteria,1248067,184675,6.75816444573527
Candidatus_peribacter,bacteria,1247854,562074,2.22008845810338
Candidatus_peribacteria,bacteria,1379336,236692,5.82755437446133
Candidatus_phaeomarinobacter,bacteria,3415905,1545560,2.21014066099019
Candidatus_photodesmus,bacteria,1015921,354669,2.86442006490559
Candidatus_phycosocius,bacteria,3332539,523376,6.36738979242457
Candidatus_phytoplasma,bacteria,740951,286370,2.58739043894263
Candidatus_planktophila,bacteria,1356674,648957,2.090544496645
Candidatus_poribacteria,bacteria,5178295,206325,25.0977934919506
Candidatus_poseidoniales,bacteria,1774202,108727,16.3179716376471
Candidatus_promineofilum,bacteria,5033966,2052146,2.45302527208103
Candidatus_propionivibrio,bacteria,3794077,75286,50.39551842308
Candidatus_protochlamydia,bacteria,2622321,792383,3.30941055861454
Candidatus_pseudothioglobus,bacteria,1714148,809773,2.11682533253146
Candidatus_puniceispirillum,bacteria,2840262,670600,4.23540727364097
Candidatus_raymondbacteria,bacteria,5337885,133455,39.9976396538159
Candidatus_reconcilbacillus,bacteria,2922051,196172,14.8953520380075
Candidatus_rhodobacter,bacteria,5037502,2010494,2.5056040953119
Candidatus_rhodoluna,bacteria,1424506,676983,2.10419759432659
Candidatus_riesia,bacteria,582127,236097,2.46562641626111
Candidatus_riflebacteria,bacteria,5452589,360374,15.1303813959684
Candidatus_rokubacteria,bacteria,4992480,116009,43.0352203222573
Candidatus_rubidus,bacteria,2821221,1086862,2.59574904633707
Candidatus_ruthia,bacteria,1160782,475622,2.44055573543696
Candidatus_saccharibacteria,bacteria,1103628,314049,3.51419525211591
Candidatus_saccharicenans,bacteria,2899266,297519,9.74480957518679
Candidatus_saganbacteria,bacteria,1779718,56573,31.458787760946
Candidatus_scalindua,bacteria,4697095,204193,23.0031734630579
Candidatus_schekmanbacteria,bacteria,2746771,261200,10.5159686064319
Candidatus_sedimenticola,bacteria,2983683,93964,31.7534694138181
Candidatus_sodalis,bacteria,4513140,1850574,2.43877845468487
Candidatus_solibacter,bacteria,9965640,4548620,2.19091504676144
Candidatus_stoquefichus,bacteria,3143616,71506,43.9629681425335
Candidatus_streptomyces,bacteria,7661915,625279,12.2535939956403
Candidatus_sulcia,bacteria,255482,118621,2.15376379740575
Candidatus_sulfobium,bacteria,2770094,97979,28.2723236611927
Candidatus_sulfotelmatobacter,bacteria,5391637,163592,32.9578280111497
Candidatus_symbiobacter,bacteria,2991840,1353760,2.21002245597447
Candidatus_symbiothrix,bacteria,3519982,99326,35.4386766808288
Candidatus_synechococcus,bacteria,2209101,39557,55.8460196678211
Candidatus_syntrophoarchaeum,bacteria,1561522,329680,4.73648498010947
Candidatus_syntrophonatronum,bacteria,1973761,64086,30.7986299659832
Candidatus_syntrophosphaera,bacteria,1753479,222471,7.88183178931187
Candidatus_tenderia,bacteria,3763866,1673023,2.24973954332965
Candidatus_terasakiella,bacteria,3687561,501677,7.35046852855523
Candidatus_terraquivivens,bacteria,1536389,128824,11.9262637396758
Candidatus_terrybacteria,bacteria,783495,93199,8.40668891297117
Candidatus_thermochlorobacteriaceae,bacteria,3059647,227054,13.4754155399156
Candidatus_thermoflexus,bacteria,2931246,111144,26.3734074713885
Candidatus_thermofonsia,bacteria,3645580,61431,59.3442968533802
Candidatus_thiodiazotropha,bacteria,4624829,996638,4.64043167811237
Candidatus_thiodictyon,bacteria,7738984,3058973,2.52992883559286
Candidatus_thioglobus,bacteria,1600927,753565,2.1244703509319
Candidatus_thiomargarita,bacteria,7602235,146667,51.8333026515849
Candidatus_thorarchaeota,bacteria,2808041,88986,31.5559309780359
Candidatus_tokpelaia,bacteria,1566437,425053,3.68527743228682
Candidatus_uhrbacteria,bacteria,1069941,133228,8.03089941053432
Candidatus_vecturithrix,bacteria,8384694,976733,8.58442788356695
Candidatus_velamenicoccus,bacteria,1974201,889007,2.22068105200521
Candidatus_verstraetearchaeota,bacteria,1015123,29856,34.00064595774
Candidatus_vesicomyosocius,bacteria,1022154,439410,2.32619649074896
Candidatus_viadribacter,bacteria,3732719,1711628,2.18080038419563
Candidatus_viridilinea,bacteria,5862557,74953,78.2164356329967
Candidatus_wallbacteria,bacteria,5183875,408029,12.7046885205323
Candidatus_woesearchaeota,bacteria,830982,30940,26.858084395209
Candidatus_yanofskybacteria,bacteria,325844,95325,3.41824285339628
Candidatus_zinderia,bacteria,208564,97018,2.14974540806861
Candidimonas_bauzanensis,bacteria,5641410,585458,9.63589190001674
Candidimonas_nitroreducens,bacteria,5606995,650836,8.61506585376347
Candidimonas_sp,bacteria,3993927,704457,5.66951141091649
Canicola_haemoglobinophilus,bacteria,2436406,1094147,2.22676294867143
Canis_lupus,ensembl,2397515093,25394948,94.4091345070007
Cannabis_sativa,plants,875732045,18221586,48.0601438864872
Capnocytophaga_canimorsus,bacteria,2477234,675652,3.66643521474707
Capnocytophaga_canis,bacteria,2667906,210122,12.6969194136114
Capnocytophaga_cynodegmi,bacteria,2671899,545465,4.89839060764095
Capnocytophaga_gingivalis,bacteria,2752886,777676,3.53988743384134
Capnocytophaga_granulosa,bacteria,2843797,1256471,2.26332084067201
Capnocytophaga_haemolytica,bacteria,2688484,1194471,2.25077377349471
Capnocytophaga_leadbetteri,bacteria,2570458,777825,3.30467605481699
Capnocytophaga_ochracea,bacteria,2758197,1031306,2.67447044680978
Capnocytophaga_sp,bacteria,3110114,652896,4.7635709189109
Capnocytophaga_sputigena,bacteria,3017805,1306719,2.30945132246272
Capnocytophaga_stomatis,bacteria,2831350,1258567,2.24966171844646
Capra_hircus,ensembl,2982218453,27382072,108.911352926677
Caproiciproducens_sp,bacteria,3308050,1448150,2.28432828091013
Capsicum_annuum,plants,3063864880,17286143,177.243985543797
Capsulimonas_corticalis,bacteria,7601130,704440,10.7903157117711
Carassius_auratus,ensembl,1820635050,24940422,72.9993682544746
Carbonactinospora_thermoautotrophica,bacteria,5074543,1448393,3.5035677471515
Carboxydocella_sporoproducens,bacteria,2578924,163015,15.8201637886084
Carboxydocella_thermautotrophica,bacteria,2678168,1240175,2.15950813393271
Carboxydothermus_hydrogenoformans,bacteria,2401520,1096789,2.18959161698376
Carboxydothermus_islandicus,bacteria,2386596,202899,11.7624828116452
Carboxydothermus_pertinax,bacteria,2465639,278034,8.86812044570089
Cardiobacterium_hominis,bacteria,2644258,379173,6.97375076811904
Cardiobacterium_valvarum,bacteria,2654527,660025,4.02185750539752
Carideicomes_alvinocaridis,bacteria,5425078,284408,19.0749838260527
Carlito_syrichta,ensembl,3453864774,1442261,2394.75710290995
Carnobacterium_alterfunditum,bacteria,2548842,1052400,2.42193272519954
Carnobacterium_divergens,bacteria,2645038,435761,6.06992824048045
Carnobacterium_iners,bacteria,2571353,1049802,2.44936950015336
Carnobacterium_inhibens,bacteria,2497115,1027418,2.43047620345371
Carnobacterium_maltaromaticum,bacteria,3587918,858157,4.18095974557558
Carnobacterium_sp,bacteria,2649900,1132942,2.33895468611809
Carnobacterium_viridans,bacteria,2762327,1087312,2.54050999161234
Caryophanon_latum,bacteria,3590595,173203,20.7305589395103
Caryophanon_tenue,bacteria,3340962,434786,7.68415266360922
Castellaniella_defragrans,bacteria,3952818,1782272,2.21785339162597
Castor_canadensis,ensembl,2518306565,1756658,1433.57817230218
Catagonus_wagneri,ensembl,2640067814,12681909,208.1758995432
Catalinimonas_alkaloidigena,bacteria,7107765,841175,8.4498053318275
Catellatospora_citrea,bacteria,9327955,4069590,2.29211173607169
Catellicoccus_marimammalium,bacteria,1285866,237969,5.40350213683295
Catenibacterium_mitsuokai,bacteria,4795987,345495,13.8815133091844
Catenibacterium_sp,bacteria,2338059,82968,28.1802542345643
Catenovulum_agarivorans,bacteria,4572425,266404,17.1634997973003
Catenovulum_maritimum,bacteria,4549503,487381,9.3345924441043
Catenulispora_acidiphila,bacteria,10467782,4639586,2.25618880650127
Catharus_ustulatus,ensembl,1131616430,13895375,81.4383512499663
Catonella_morbi,bacteria,3479204,698058,4.98411879815144
Caulobacter_endophyticus,bacteria,5421256,328765,16.4897601630344
Caulobacter_flavus,bacteria,5745869,1418058,4.05192770676517
Caulobacter_henricii,bacteria,3957288,1752658,2.25787803439119
Caulobacter_mirabilis,bacteria,4577265,2077713,2.20303044741983
Caulobacter_radicis,bacteria,5556515,455442,12.2002825829442
Caulobacter_segnis,bacteria,4707486,1119991,4.20314627528257
Caulobacter_sp,bacteria,5145104,900313,5.7147950786492
Caulobacter_vibrioides,bacteria,4344629,1026890,4.23085977048507
Caulobacter_zeae,bacteria,5393480,382642,14.0953685167859
Caulobacteraceae_bacterium,bacteria,4060437,34235,118.604848838908
Caulobacterales_bacterium,bacteria,2919421,300248,9.72336535130958
Cavia_aperea,ensembl,2716396567,9147913,296.941670411601
Cavia_porcellus,ensembl,2723219641,18251404,149.206035930167
Caviibacterium_pharyngocola,bacteria,2486286,287149,8.65852223061895
Cebus_imitator,ensembl,2717703182,9033770,300.838208411328
Cecembia_calidifontis,bacteria,5044389,2253459,2.23850933165414
Cecembia_lonarensis,bacteria,4842844,147799,32.7664192585877
Cecembia_rubra,bacteria,4747752,735900,6.45162657969833
Cedecea_davisae,bacteria,4886981,2170385,2.25166548792035
Cedecea_lapagei,bacteria,4735110,2101854,2.25282566077988
Cedecea_neteri,bacteria,5268260,2025174,2.60138575724263
Cedecea_sp,bacteria,5353919,275725,19.4176044972346
Celeribacter_baekdonensis,bacteria,4404530,966358,4.55786537356411
Celeribacter_ethanolicus,bacteria,4157437,1837025,2.26313577659531
Celeribacter_halophilus,bacteria,3859742,323018,11.9489997461442
Celeribacter_indicus,bacteria,4969388,2081350,2.38757921541307
Celeribacter_marinus,bacteria,3096705,1399794,2.21225766077008
Celeribacter_neptunius,bacteria,4398584,821843,5.35209766342233
Celeribacter_persicus,bacteria,4299547,438073,9.81468157133628
Celerinatantimonas_diazotrophica,bacteria,3969436,596311,6.65665399430834
Cellulomonas_algicola,bacteria,4499308,64968,69.2542174609038
Cellulomonas_biazotea,bacteria,4376879,82331,53.1619802990368
Cellulomonas_bogoriensis,bacteria,3183361,58957,53.9946231999593
Cellulomonas_carbonis,bacteria,3976246,119027,33.4062523629093
Cellulomonas_cellasea,bacteria,3913703,68551,57.0918440285335
Cellulomonas_fimi,bacteria,4266344,1932102,2.20813600938253
Cellulomonas_flavigena,bacteria,4123179,1870466,2.20435923454369
Cellulomonas_gilvus,bacteria,3526441,1619193,2.17790034912453
Cellulomonas_hominis,bacteria,4212638,77869,54.0990381281383
Cellulomonas_marina,bacteria,3962632,423070,9.36637435885315
Cellulomonas_rhizosphaerae,bacteria,3657983,124491,29.3835136676547
Cellulomonas_shaoxiangyii,bacteria,3916853,960085,4.07969558929448
Cellulomonas_sp,bacteria,4049640,852430,4.75069937294578
Cellulophaga_algicola,bacteria,4888353,2179001,2.24339181120156
Cellulophaga_baltica,bacteria,4676836,1348411,3.46840631988552
Cellulophaga_fucicola,bacteria,3922041,997274,3.93276170841715
Cellulophaga_geojensis,bacteria,3888117,370648,10.4900525566036
Cellulophaga_lytica,bacteria,3859447,1772332,2.1776098320207
Cellulophaga_tyrosinoxydans,bacteria,3555791,960720,3.70117307852444
Cellulosilyticum_lentocellum,bacteria,4714237,2047824,2.30207136941456
Cellulosimicrobium_aquatile,bacteria,4317712,806592,5.35303102435928
Cellulosimicrobium_cellulans,bacteria,4532612,1079366,4.19932738308243
Cellulosimicrobium_funkei,bacteria,4658729,447290,10.415455297458
Cellulosimicrobium_sp,bacteria,4487326,1085863,4.13249737766182
Cellvibrio_japonicus,bacteria,4576573,2081382,2.19881453764854
Cellvibrio_mixtus,bacteria,4773886,1788900,2.66861535021522
Cellvibrio_sp,bacteria,5011177,1389787,3.60571670472207
Cellvibrionaceae_bacterium,bacteria,4921160,259452,18.9675161494226
Cellvibrionales_bacterium,bacteria,2277343,183971,12.3788169512224
Cenarchaeum_symbiosum,bacteria,2045086,938274,2.17962556779789
Centipeda_periodontii,bacteria,2761262,1220890,2.26167959439425
Cephaloticoccus_capnophilus,bacteria,2092503,121061,17.2846994490381
Cephaloticoccus_primus,bacteria,2356970,148414,15.8810489576455
Cercocebus_atys,ensembl,2848246356,15418010,184.73501807302
Cereibacter_azotoformans,bacteria,4414500,313055,14.1013559917586
Cereibacter_changlensis,bacteria,4902902,317851,15.4251825937036
Cereibacter_johrii,bacteria,4682077,761551,6.14808069321687
Cereibacter_ovatus,bacteria,3806065,398189,9.55843832953698
Cereibacter_sphaeroides,bacteria,4641502,1484037,3.12761948828758
Cervus_hanglu,ensembl,2594114534,22203908,116.831439492543
Cesiribacter_andamanensis,bacteria,4759956,105607,45.0723531584081
Cetobacterium_ceti,bacteria,2580907,341154,7.56522567520826
Cetobacterium_somerae,bacteria,3068248,133155,23.0426795839435
Chakrabartia_godavariana,bacteria,3683281,1084275,3.39699891632658
Chamaesiphon_minutus,bacteria,6761765,2721644,2.48444138910159
Chamaesiphon_polymorphus,bacteria,6089525,45887,132.706975831935
Chara_braunii,plants,1751211849,6468245,270.739875963264
Chelativorans_sp,bacteria,4565615,1305342,3.4976402726796
Chelatococcus_asaccharovorans,bacteria,7254611,760868,9.53465121413964
Chelatococcus_sambhunathii,bacteria,4373820,622737,7.0235428439293
Chelatococcus_sp,bacteria,5193786,1185800,4.37998439871817
Chelonobacter_oris,bacteria,2610727,342441,7.62387389360503
Chelonoidis_abingdonii,ensembl,2300739315,3527085,652.306172093953
Chelydra_serpentina,ensembl,2401360239,12981809,184.978860727345
Chenopodium_quinoa,plants,1333398936,8587000,155.2811151741
Chimaeribacter_arupi,bacteria,4740656,430341,11.0160454151475
Chimaeribacter_californicus,bacteria,4987908,476222,10.4739134269311
Chimaeribacter_coloradensis,bacteria,4686231,420334,11.1488268852865
Chinchilla_lanigera,ensembl,2390868971,18259833,130.935971374985
Chishuiella_changwenlii,bacteria,3443921,352460,9.77109742949555
Chitinasiproducens_palmae,bacteria,5363581,632206,8.48391347124197
Chitinimonas_sp,bacteria,4897708,419960,11.6623190303838
Chitinimonas_taiwanensis,bacteria,4075245,395730,10.2980441209916
Chitiniphilus_eburneus,bacteria,4337935,426930,10.1607640596819
Chitinispirillum_alkaliphilum,bacteria,4434773,316567,14.0089554501891
Chitinivibrio_alkaliphilus,bacteria,2591328,198587,13.0488299838358
Chitinophaga_arvensicola,bacteria,8316369,2922767,2.84537528992219
Chitinophaga_barathri,bacteria,6861820,680337,10.0859133047299
Chitinophaga_caeni,bacteria,5279921,2306229,2.28941748629473
Chitinophaga_costaii,bacteria,5074440,586697,8.64916643514455
Chitinophaga_dinghuensis,bacteria,7116247,999011,7.12329193572443
Chitinophaga_eiseniae,bacteria,8552642,1874687,4.56217064501968
Chitinophaga_filiformis,bacteria,8625518,1407255,6.12932126728987
Chitinophaga_ginsengisegetis,bacteria,7934943,2092913,3.7913391526547
Chitinophaga_ginsengisoli,bacteria,8501157,884863,9.6073143526173
Chitinophaga_jiangningensis,bacteria,7182135,874415,8.21364569455007
Chitinophaga_lutea,bacteria,6609774,2103006,3.14301243077766
Chitinophaga_niabensis,bacteria,7130081,2666105,2.6743436586331
Chitinophaga_niastensis,bacteria,7326416,1553582,4.71582188774072
Chitinophaga_parva,bacteria,6146060,1810247,3.39514994362648
Chitinophaga_pinensis,bacteria,9127347,4071241,2.24190781140198
Chitinophaga_rupis,bacteria,8387119,1397605,6.00106539401333
Chitinophaga_sancti,bacteria,8244109,552646,14.9175222475147
Chitinophaga_silvatica,bacteria,6810585,869679,7.83114804427841
Chitinophaga_silvisoli,bacteria,8355436,1182267,7.06730036446928
Chitinophaga_skermanii,bacteria,6114601,869978,7.02845474253372
Chitinophaga_solisilvae,bacteria,7929525,147862,53.6278759924795
Chitinophaga_sp,bacteria,8328559,2122533,3.92387727305064
Chitinophaga_terrae,bacteria,6630860,447122,14.8300911160712
Chitinophagaceae_bacterium,bacteria,4876407,440602,11.0676104450567
Chlamydia_abortus,bacteria,1481747,448742,3.30199884566273
Chlamydia_avium,bacteria,1048269,474630,2.20860249036091
Chlamydia_caviae,bacteria,1181356,534272,2.21115087446095
Chlamydia_gallinacea,bacteria,1067202,485274,2.19917407485256
Chlamydia_muridarum,bacteria,1076702,488826,2.20262956822015
Chlamydia_pecorum,bacteria,1105101,503790,2.19357470374561
Chlamydia_pneumoniae,bacteria,1232308,551963,2.23259077148287
Chlamydia_poikilotherma,bacteria,1162663,526047,2.21018844323796
Chlamydia_psittaci,bacteria,1247053,268934,4.63703085073788
Chlamydia_serpentis,bacteria,1206142,539804,2.2344073033916
Chlamydia_sp,bacteria,1120737,508724,2.2030354376833
Chlamydia_suis,bacteria,1098010,500229,2.19501468327506
Chlamydia_trachomatis,bacteria,1379213,334757,4.12004001408484
Chlamydiales_bacterium,bacteria,2834110,720897,3.93136606200331
Chlamydomonas_reinhardtii,plants,111098438,8720825,12.7394412799248
Chloracidobacterium_sp,bacteria,3411091,189594,17.9915556399464
Chlorobaculum_limnaeum,bacteria,2797276,1206394,2.31870848164033
Chlorobaculum_parvum,bacteria,2289249,1009495,2.26771702683025
Chlorobaculum_sp,bacteria,2767864,141309,19.5873157406818
Chlorobaculum_tepidum,bacteria,2154946,950421,2.26735941230255
Chlorobaculum_thiosulfatiphilum,bacteria,2612768,228854,11.4167460476985
Chlorobi_bacterium,bacteria,3050423,190664,15.9989457894516
Chlorobium_chlorochromatii,bacteria,2572079,1147918,2.24064698001077
Chlorobium_ferrooxidans,bacteria,2538957,247599,10.2543103970533
Chlorobium_limicola,bacteria,2425315,642645,3.77395762823954
Chlorobium_phaeobacteroides,bacteria,2935153,1266875,2.31684551232186
Chlorobium_phaeovibrioides,bacteria,2030438,583493,3.47979838661304
Chlorobium_sp,bacteria,2373849,492745,4.81760139625973
Chlorocebus_sabaeus,ensembl,2789656328,23021948,121.173774174106
Chloroflexi_bacterium,bacteria,3314421,145768,22.7376384992483
Chloroflexus_aggregans,bacteria,4684931,2080727,2.25158370127364
Chloroflexus_aurantiacus,bacteria,5258541,2122555,2.47745806351308
Chloroflexus_islandicus,bacteria,5136885,249704,20.5718971261974
Chlorogloea_sp,bacteria,5226129,233614,22.3707868535276
Chlorogloeopsis_fritschii,bacteria,7768833,505743,15.3612269472835
Chloroherpeton_thalassium,bacteria,3293456,1440911,2.28567621456148
Choloepus_hoffmanni,ensembl,2467493193,274224,8998.09350385087
Chondrocystis_sp,bacteria,5002520,1958533,2.55421787633908
Chondromyces_apiculatus,bacteria,11577721,341751,33.8776506871962
Chondromyces_crocatus,bacteria,11388132,5029357,2.26433160342366
Chondrus_crispus,plants,104980420,681634,154.012886681122
Christensenella_hongkongensis,bacteria,3203641,329159,9.73280694132623
Christensenella_minuta,bacteria,2905126,387207,7.50277241888706
Chromatiaceae_bacterium,bacteria,5447945,77999,69.8463441838998
Chromatiales_bacterium,bacteria,4117393,177891,23.1455958986121
Chromatocurvus_halotolerans,bacteria,3910325,424721,9.2068087050087
Chromobacterium_alticapitis,bacteria,4526407,260852,17.3523952279453
Chromobacterium_amazonense,bacteria,4566707,390529,11.693643749888
Chromobacterium_haemolyticum,bacteria,5182600,951453,5.447035762833
Chromobacterium_phragmitis,bacteria,4801308,2125216,2.25920941683104
Chromobacterium_sinusclupearum,bacteria,4377894,337659,12.9654296198236
Chromobacterium_sp,bacteria,5021099,1110114,4.52304726847022
Chromobacterium_sphagni,bacteria,4903702,1788307,2.74209182204174
Chromobacterium_vaccinii,bacteria,4990443,2223714,2.24419310311333
Chromobacterium_violaceum,bacteria,4844062,1626633,2.97796900672924
Chromohalobacter_canadensis,bacteria,3556478,520585,6.83169511222951
Chromohalobacter_japonicus,bacteria,3767924,312388,12.0616797060066
Chromohalobacter_marismortui,bacteria,3553220,648399,5.47998994446321
Chromohalobacter_salexigens,bacteria,3653908,1186164,3.08043966926449
Chroococcales_cyanobacterium,bacteria,5914154,597461,9.89881180528938
Chroococcidiopsis_cubana,bacteria,8099003,256108,31.6233893513674
Chroococcidiopsis_sp,bacteria,5954641,546858,10.8888339284
Chroococcidiopsis_thermalis,bacteria,6689401,2764808,2.41948120809836
Chroogloeocystis_siderophila,bacteria,5009995,357866,13.9996395298799
Chrysemys_picta,ensembl,2365766571,11384265,207.810216206316
Chryseobacterium_angstadtii,bacteria,5202773,1004896,5.17742433047798
Chryseobacterium_aquaticum,bacteria,3924850,733314,5.35220860368137
Chryseobacterium_arachidis,bacteria,4947868,624902,7.91783031579352
Chryseobacterium_arthrosphaerae,bacteria,5053343,1784645,2.83156762269247
Chryseobacterium_artocarpi,bacteria,4935607,763057,6.46820224439328
Chryseobacterium_balustinum,bacteria,4974086,2169408,2.29283103962003
Chryseobacterium_bernardetii,bacteria,5318634,2346127,2.26698469434945
Chryseobacterium_candidae,bacteria,4688351,350697,13.3686658283361
Chryseobacterium_carnipullorum,bacteria,5306950,1399593,3.79178225090517
Chryseobacterium_contaminans,bacteria,4687840,651375,7.19683745922088
Chryseobacterium_culicis,bacteria,4958141,1314017,3.77327111189243
Chryseobacterium_daecheongense,bacteria,3831316,1198508,3.19673794417726
Chryseobacterium_defluvii,bacteria,3712841,1073236,3.45948235057341
Chryseobacterium_elymi,bacteria,4591259,417396,10.9997676067811
Chryseobacterium_flavum,bacteria,4470829,425396,10.5098049817112
Chryseobacterium_formosense,bacteria,4364663,1441708,3.0274251096616
Chryseobacterium_gallinarum,bacteria,4633632,2047809,2.26272665077651
Chryseobacterium_gambrini,bacteria,4841687,614249,7.88228715065063
Chryseobacterium_geocarposphaerae,bacteria,4113083,1460589,2.81604407536959
Chryseobacterium_glaciei,bacteria,4871648,2145628,2.27049982569206
Chryseobacterium_gleum,bacteria,4646299,2067819,2.24695663570086
Chryseobacterium_haifense,bacteria,2845737,210932,13.4912531052662
Chryseobacterium_indologenes,bacteria,4965405,1355192,3.66398549726063
Chryseobacterium_indoltheticum,bacteria,4424260,1892880,2.33731691695845
Chryseobacterium_jejuense,bacteria,5100171,1117279,4.56481416011578
Chryseobacterium_joostei,bacteria,5079333,1469898,3.45556918084424
Chryseobacterium_koreense,bacteria,3154203,291710,10.8128038120051
Chryseobacterium_kwangjuense,bacteria,5087431,1360664,3.73893260937307
Chryseobacterium_lactis,bacteria,5618200,2490225,2.25610135630315
Chryseobacterium_lacus,bacteria,2402434,422397,5.68762762002053
Chryseobacterium_limigenitum,bacteria,4697725,465771,10.0859113169347
Chryseobacterium_luteum,bacteria,4718546,530478,8.89489479299801
Chryseobacterium_mucoviscidosis,bacteria,5816128,695206,8.36604905596327
Chryseobacterium_nakagawai,bacteria,5690585,1867720,3.04680814040649
Chryseobacterium_nematophagum,bacteria,4419149,1494598,2.95674822151114
Chryseobacterium_oleae,bacteria,5284689,1049264,5.03656753686394
Chryseobacterium_oncorhynchi,bacteria,4794425,985694,4.86400952019592
Chryseobacterium_oranimense,bacteria,4598339,975057,4.71596942537718
Chryseobacterium_pennae,bacteria,6187872,429582,14.4044024190958
Chryseobacterium_pennipullorum,bacteria,4796535,446592,10.7403065885641
Chryseobacterium_phosphatilyticum,bacteria,5235650,1155741,4.53012396376005
Chryseobacterium_piperi,bacteria,4340594,332908,13.0384190226729
Chryseobacterium_piscicola,bacteria,3448249,508644,6.77930318582662
Chryseobacterium_piscium,bacteria,4319169,167420,25.7984052084578
Chryseobacterium_polytrichastri,bacteria,5142650,237306,21.6709649144986
Chryseobacterium_populi,bacteria,4484672,252433,17.7657913188846
Chryseobacterium_rhizosphaerae,bacteria,5267290,318455,16.5401391091363
Chryseobacterium_salivictor,bacteria,3139453,1364728,2.30042396726674
Chryseobacterium_scophthalmum,bacteria,4468393,1326926,3.36747716149959
Chryseobacterium_shandongense,bacteria,4509869,1996434,2.25896222965548
Chryseobacterium_shigense,bacteria,5205378,1668739,3.11934913708769
Chryseobacterium_soldanellicola,bacteria,4136421,945216,4.37616481312208
Chryseobacterium_soli,bacteria,4754478,807097,5.89083839984537
Chryseobacterium_sp,bacteria,4393549,859440,5.1121064291799
Chryseobacterium_taeanense,bacteria,3935355,530961,7.41175905574986
Chryseobacterium_taichungense,bacteria,4478932,680464,6.5821733405441
Chryseobacterium_taihuense,bacteria,3403025,313347,10.8602443935956
Chryseobacterium_taiwanense,bacteria,4126328,534015,7.72698894225818
Chryseobacterium_takakiae,bacteria,4198109,517675,8.10954556430193
Chryseobacterium_taklimakanense,bacteria,2651834,1196223,2.21683967656519
Chryseobacterium_ureilyticum,bacteria,5183225,956492,5.41899461783266
Chryseobacterium_viscerum,bacteria,5693782,686555,8.29326419587651
Chryseobacterium_wanjuense,bacteria,4668404,1497744,3.11695723701781
Chryseolinea_serpens,bacteria,8357597,2164634,3.86097464975603
Chryseolinea_soli,bacteria,8241389,3701559,2.22646430868723
Chryseomicrobium_excrementi,bacteria,2643527,726733,3.63754914115638
Chryseotalea_sanaruensis,bacteria,4712046,847300,5.56124867225304
Chrysolophus_pictus,ensembl,1023990748,3498065,292.730623358914
Chrysosporum_ovalisporum,bacteria,7467982,154933,48.2013644607669
Chthoniobacter_flavus,bacteria,7848700,591820,13.2619715454023
Chthoniobacterales_bacterium,bacteria,3626388,109706,33.0555120048129
Chthonomonas_calidirosea,bacteria,3437861,1554566,2.21146030467668
Ciceribacter_ferrooxidans,bacteria,5094448,728550,6.99258527211585
Ciceribacter_lividus,bacteria,4521451,585146,7.72704760863101
Ciceribacter_naphthalenivorans,bacteria,4974763,560213,8.88012773712856
Ciceribacter_selenitireducens,bacteria,4658331,608645,7.65360924676946
Ciona_intestinalis,ensembl,115227500,4931359,23.3662769228523
Ciona_savignyi,ensembl,177003750,3084002,57.3941748416506
Citreicella_sp,bacteria,4950074,614742,8.05227829994806
Citreimonas_salinaria,bacteria,4259991,429903,9.90919114311833
Citricoccus_muralis,bacteria,3520711,1596612,2.20511370326667
Citricoccus_sp,bacteria,3561338,1540165,2.31230939542192
Citrifermentans_bemidjiense,bacteria,4615150,2025228,2.27882984039328
Citrobacter_amalonaticus,bacteria,5248100,1788046,2.93510419290186
Citrobacter_arsenatis,bacteria,5370228,2371393,2.26458794472279
Citrobacter_braakii,bacteria,5191972,679741,7.63816443989859
Citrobacter_farmeri,bacteria,5715629,2416391,2.36535767597214
Citrobacter_freundii,bacteria,5470680,1186069,4.61244620488145
Citrobacter_gillenii,bacteria,5167205,576827,8.95798046901411
Citrobacter_koseri,bacteria,4728826,1748492,2.70451613382902
Citrobacter_murliniae,bacteria,5024923,543605,9.24370268853303
Citrobacter_pasteurii,bacteria,4986623,427455,11.6658431881719
Citrobacter_portucalensis,bacteria,5213846,2277260,2.289526009327
Citrobacter_sp,bacteria,5037283,841744,5.98434188467687
